"Name";"Nation";"Position";"Club";"Int Caps";"Int Goals";"Wage";"Value";"Date Of Birth";"Contract End";"Unique ID";"Club ID"
"Paterson, Jamie";"Angleterre / Écosse / Pays de Galles";"AM RLC";"Plymouth";"0";"0";"8700";"364400";"20.12.1991";"30.06.2027";"29038690";"697"
"Fox, Morgan";"Pays de Galles / Angleterre";"D LC";"Wigan";"0";"0";"4640";"347999990";"21.09.1993";"30.06.2027";"29067786";"737"
"Phillips, Dillon";"Angleterre";"GK";"Hull";"0";"0";"6960";"502420";"11.06.1995";"30.06.2027";"29077899";"665"
"Tshibola, Aaron";"R.D. Congo / Angleterre";"DM";"Kilmarnock";"15";"1";"3480";"229930";"02.01.1995";"31.05.2026";"29080657";"1580"
"Bover, Rubén";"Espagne";"AM C";"A. Baleares";"0";"0";"2990";"102560";"24.06.1992";"30.06.2026";"29083749";"810130"
"Payne, Jack";"Angleterre";"AM C";"Colchester";"0";"0";"4060";"605460";"25.10.1994";"30.06.2026";"29084521";"636"
"Lowe, Jamal";"Jamaïque / Angleterre";"AM RL, ST";"Sheffield Wednesday";"9";"2";"17400";"894980";"21.07.1994";"30.06.2027";"29085571";"709"
"Alli, Dele";"Angleterre / Nigeria";"AM C";"-";"37";"3";"0";"0";"11.04.1996";"-";"29085579";"-1"
"Coulibaly, Séga";"France / Mali";"D C";"Charlotte Independence";"0";"0";"1650";"579650";"09.06.1996";"30.11.2026";"29114943";"20032874"
"Thorniley, Jordan";"Angleterre";"D C";"-";"0";"0";"0";"0";"24.11.1996";"-";"29125267";"-1"
"Mason, Niall";"Angleterre / États-Unis / Inde";"D RC";"Qatar SC";"0";"0";"10410";"2970580";"10.01.1997";"30.06.2028";"29125431";"5624425"
"Jackson, Kayden";"Angleterre";"AM RL, ST";"Bradford";"0";"0";"5800";"347999990";"22.02.1994";"30.06.2028";"29126485";"616"
"Sambou, Bassala";"Angleterre / Allemagne / Sénégal";"AM L, ST";"Neftçi PFK";"0";"0";"2260";"774110";"15.10.1997";"30.06.2026";"29134905";"167"
"Sanders, Max";"Angleterre";"DM";"Crewe";"0";"0";"2550";"661860";"04.01.1999";"30.06.2026";"29141476";"641"
"Seddon, Steve";"Angleterre";"D/WB RL";"AFC Wimbledon";"0";"0";"2780";"627030";"25.12.1997";"30.06.2026";"29141734";"5110769"
"O'Keeffe, Corey";"Irlande / Angleterre";"D/WB/M R";"Barnsley";"0";"0";"4060";"730800";"05.06.1998";"30.06.2027";"29141739";"606"
"Adeboyejo, Victor";"Nigeria / Angleterre";"ST";"Mansfield";"0";"0";"4060";"633360";"12.01.1998";"30.06.2026";"29141779";"681"
"Koroma, Josh";"Sierra Leone / Angleterre";"AM RL, ST";"Leyton Orient";"3";"0";"6960";"730800";"09.11.1998";"30.06.2028";"29158454";"674"
"McAtee, John";"Angleterre";"AM/F C";"Bolton";"0";"0";"11600";"1055760";"23.07.1999";"30.06.2027";"29162861";"614"
"Clare, Sean";"Angleterre";"D RC, DM, M RC";"Leyton Orient";"0";"0";"4060";"657720";"18.09.1996";"30.06.2027";"29166353";"674"
"Longstaff, Matty";"Angleterre";"DM, AM C";"CF Montréal";"0";"0";"5480";"560860";"21.03.2000";"31.12.2026";"29173647";"2000152066"
"McCracken, Jon";"Écosse";"GK";"Dundee";"0";"0";"2090";"201690";"24.05.2000";"31.05.2026";"29175186";"1555"
"Buršík, Joe";"Angleterre / Rép. tchèque / Croatie";"GK";"Portsmouth";"0";"0";"8700";"502420";"12.07.2000";"30.06.2027";"29175303";"699"
"House, Ben";"Écosse / Angleterre";"AM RLC";"Lincoln";"0";"0";"3710";"812000";"05.07.1999";"30.06.2028";"29179299";"675"
"Appiah, Arvin";"Angleterre / Ghana / Pays-Bas";"WB L, AM RL";"Amiens SC";"0";"0";"8020";"201590";"05.01.2001";"30.06.2026";"29189401";"831"
"Chilvers, Noah";"Angleterre";"AM C";"Ross County";"0";"0";"2320";"414700";"22.02.2001";"31.05.2027";"29191459";"1593"
"Dobra, Armando";"Albanie / Angleterre";"AM RLC";"Chesterfield";"0";"0";"2900";"696700";"14.04.2001";"30.06.2026";"29191774";"634"
"Sorinola, Matthew";"Angleterre / Nigeria";"D/WB RL";"Plymouth";"0";"0";"5220";"855040";"19.02.2001";"30.06.2026";"29198195";"697"
"Cooper, Murphy";"Angleterre";"GK";"Sheffield Wednesday";"0";"0";"4640";"1349950";"27.12.2001";"30.06.2028";"29218345";"709"
"Gomis, Nicksoen";"France / Sénégal";"D LC";"Toronto FC";"0";"0";"1330";"690570";"15.03.2002";"31.12.2026";"29222552";"72000789"
"Nouri, Amir";"Iran";"DM, AM C";"Aluminium Arak";"0";"0";"3100";"412590";"19.06.1996";"30.06.2026";"29223329";"23114195"
"Ghaderi, Arash";"Iran";"D RC";"Zob Ahan";"0";"0";"6000";"459360";"01.10.1998";"30.06.2027";"29223778";"104395"
"Asadbeigi, Sina";"Iran";"DM";"Foolad";"0";"0";"6350";"343820";"17.07.1997";"30.06.2026";"29223780";"5512198"
"Salmani, Jafar";"Iran";"D/WB/AM L";"Malavan";"2";"0";"5590";"434300";"12.01.1997";"30.06.2026";"29223909";"5410231"
"Rabizadeh, Houman";"Iran";"DM";"Shams Azar";"0";"0";"5080";"412590";"21.01.1999";"30.06.2026";"29224007";"2000088962"
"Aghaeipour, Javad";"Iran";"AM RL, ST";"Aluminium Arak";"1";"0";"3600";"556800";"06.12.1999";"30.06.2027";"29224008";"23114195"
"Baggott, Elkan";"Indonésie / Angleterre / Thaïlande";"D C";"Ipswich";"24";"2";"4060";"1916320";"23.10.2002";"30.06.2028";"29233179";"667"
"Sharman-Lowe, Teddy";"Angleterre";"GK";"Chelsea";"0";"0";"9280";"182700";"30.03.2003";"30.06.2028";"29235575";"630"
"Sparrow, Tom";"Pays de Galles";"D/WB R, DM, AM C";"Motherwell";"0";"0";"1860";"535340";"06.12.2002";"31.05.2027";"29240108";"1584"
"Johnson, Marvin";"Angleterre";"D LC, AM L";"-";"0";"0";"0";"0";"01.12.1990";"-";"30030238";"-1"
"Thaqi, Armend";"Kosovo";"D R";"Gjilani";"5";"0";"950";"165390";"10.10.1992";"30.06.2026";"30034812";"23387294"
"Mezague, Teddy";"France / Cameroun";"D C";"RE Virton";"0";"0";"0";"0";"27.05.1990";"-";"34000012";"292"
"Boland, Mirko";"Allemagne";"DM, AM C";"Todesfelde";"0";"0";"3130";"16710";"23.04.1987";"30.06.2026";"35006805";"35102291"
"Strujic, Saša";"Bosnie / Serbie / Allemagne";"D LC, M L";"Alemannia Aachen";"0";"0";"2810";"38610";"08.12.1991";"30.06.2026";"35013752";"900"
"Kutschke, Stefan";"Allemagne";"ST";"SG Dynamo Dresden";"0";"0";"6730";"19790";"03.11.1988";"30.06.2026";"35023160";"911"
"Antzoulas, Giorgos";"Grèce";"D C";"FC Ingolstadt 04";"0";"0";"3190";"169170";"04.02.2000";"30.06.2027";"36122599";"8714658"
"Fortes, Jeffry";"Cap-Vert / Pays-Bas";"D/WB R, DM, M R";"FC Den Bosch";"24";"0";"1250";"347999990";"22.03.1989";"30.06.2027";"37017042";"1005"
"Souren, Nicky";"Curaçao / Pays-Bas";"DM, M LC";"SC Cambuur";"1";"0";"2000";"892830";"18.12.1999";"30.06.2027";"37056267";"994"
"Agrafiotis, Nikolas";"Serbie / Pays-Bas / Grèce";"ST";"SV Wehen Wiesbaden";"0";"0";"4810";"187970";"25.04.2000";"30.06.2027";"37065751";"121208"
"Felida, Kevin";"Curaçao / Pays-Bas";"DM";"FC Den Bosch";"17";"1";"1630";"982120";"11.11.1999";"30.06.2027";"37071912";"1005"
"Daniels, Djenairo";"Suriname / Pays-Bas";"ST";"Kilmarnock";"0";"0";"1450";"377000";"07.01.2002";"31.05.2027";"37076477";"1580"
"Altena, Jordi";"Pays-Bas";"D/WB R, DM, M R";"Hearts";"0";"0";"2900";"749330";"04.12.2003";"30.06.2029";"37088241";"1573"
"Hanin, Omer";"Israël / Portugal";"GK";"MSV Duisburg";"0";"0";"3100";"126880";"14.05.1998";"30.06.2027";"42077373";"933"
"Dumitru, Nicolao";"Italie / Suède / Roumanie";"AM RL, ST";"Kuala Lumpur";"0";"0";"2190";"88530";"12.10.1991";"30.11.2026";"43002188";"135351"
"Guerra, Simone";"Italie";"AM RL, ST";"Juventus";"0";"0";"4010";"29320";"30.08.1989";"30.06.2026";"43006969";"1139"
"Fiorillo, Vincenzo";"Italie";"GK";"Carrarese";"0";"0";"2680";"347999990";"13.01.1990";"30.06.2027";"43009042";"1116"
"Antonelli, Nicolò";"Italie";"D C";"Torres";"0";"0";"1110";"347999990";"24.04.1990";"30.06.2027";"43009478";"2222"
"Frascatore, Paolo";"Italie";"D LC";"Guidonia Montecelio";"0";"0";"2570";"347999990";"04.01.1992";"30.06.2027";"43013947";"2000384267"
"Donati, Giulio";"Italie";"D RC";"Ravenne";"0";"0";"1670";"26390";"05.02.1990";"30.06.2026";"43036529";"1163"
"Loiacono, Giuseppe";"Italie";"D C";"Potenza";"0";"0";"1350";"347999990";"06.10.1991";"30.06.2027";"43044110";"43204872"
"Falzerano, Marcello";"Italie";"AM RLC";"Fasano";"0";"0";"3190";"56690";"12.04.1991";"30.06.2026";"43044189";"702170"
"Corazza, Simone";"Italie";"ST";"Ascoli";"0";"0";"3210";"347999990";"22.03.1991";"30.06.2027";"43048984";"1105"
"Murano, Jacopo";"Italie";"ST";"Potenza";"0";"0";"1450";"347999990";"14.02.1990";"30.06.2027";"43049631";"43204872"
"Di Gennaro, Raffaele";"Italie";"GK";"Blu-neri";"0";"0";"5400";"65970";"03.10.1993";"30.06.2026";"43055083";"1135"
"Martella, Bruno";"Italie";"D LC";"Ternana";"0";"0";"8920";"113370";"14.08.1992";"30.06.2026";"43061296";"2227"
"Luperini, Gregorio";"Italie";"AM C";"Livorno";"0";"0";"3210";"260070";"10.02.1994";"30.06.2027";"43072169";"2206"
"Varone, Ivan";"Italie";"DM";"Gubbio";"0";"0";"3210";"247160";"11.10.1992";"30.06.2027";"43074244";"108985"
"Kabashi, Elvis";"Albanie / Italie";"DM";"Pontedera";"0";"0";"1630";"224820";"20.02.1994";"30.06.2026";"43083940";"2216"
"Saracco, Umberto";"Italie";"GK";"Pontedera";"0";"0";"1660";"241910";"10.04.1994";"30.06.2026";"43093409";"2216"
"Forte, Francesco";"Italie";"ST";"Catania";"0";"0";"15700";"167740";"01.05.1993";"30.06.2026";"43110377";"2193"
"Berra, Filippo";"Italie";"D RC";"Salernitana";"0";"0";"3210";"456750";"06.02.1995";"30.06.2027";"43114149";"1166"
"Dini, Andrea";"Italie";"GK";"Catania";"0";"0";"3210";"281950";"20.02.1996";"30.06.2027";"43124249";"2193"
"La Gumina, Antonino";"Italie";"ST";"Blu-neri";"0";"0";"17830";"241910";"06.03.1996";"30.06.2026";"43124602";"1135"
"Giron, Maxime";"France";"D/WB/M L";"Foggia";"0";"0";"3210";"315270";"15.09.1994";"30.06.2027";"43125854";"1131"
"Aloi, Salvatore";"Italie";"DM";"Catania";"0";"0";"3210";"357130";"11.11.1996";"30.06.2027";"43137112";"2193"
"Anastasio, Armando";"Italie";"D/WB/M L";"Salernitana";"0";"0";"3210";"507500";"24.07.1996";"30.06.2027";"43159521";"1166"
"Corsinelli, Francesco";"Italie";"D/WB/M RL";"Ravenne";"0";"0";"1950";"357130";"21.11.1997";"30.06.2027";"43161661";"1163"
"Zonta, Loris";"Italie";"DM";"Vicenza";"0";"0";"3210";"357130";"22.05.1997";"30.06.2027";"43161677";"1181"
"Martino, Pietro";"Italie";"D/WB R";"Casertana";"0";"0";"1590";"290290";"04.08.1997";"30.06.2026";"43161768";"2191"
"Tribuzzi, Alessio";"Italie";"AM RC";"Vicenza";"0";"0";"2680";"310140";"19.11.1998";"30.06.2028";"43270514";"1181"
"Vignato, Emanuel";"Italie / Brésil";"AM RLC";"Akritas";"0";"0";"13460";"413520";"24.08.2000";"30.06.2027";"43296186";"149275"
"Manzari, Giacomo";"Italie";"AM RLC, F C";"Pérouse";"0";"0";"2940";"241910";"21.09.2000";"30.06.2026";"43318577";"1157"
"Langella, Christian";"Italie";"M RC";"Cosenza";"0";"0";"3210";"535700";"07.04.2000";"30.06.2027";"43339495";"1124"
"N'Diaye, Pape-Alioune";"France / Sénégal";"D C, DM";"Tobyl";"0";"0";"2320";"426300";"04.02.1998";"31.12.2026";"43339619";"484610"
"Greco, Freddi";"Italie / Madagascar";"DM, M LC";"Monopoli";"0";"0";"3050";"392850";"12.02.2001";"30.06.2027";"43372038";"7983734"
"Kobacki, Olaf";"Pologne";"AM RL, ST";"Sheffield Wednesday";"0";"0";"4060";"1096200";"10.07.2001";"30.06.2028";"43390492";"709"
"Donati, Francesco";"Italie";"D RC, M R";"Ternana";"0";"0";"3210";"263900";"20.01.2001";"30.06.2026";"43391796";"2227"
"Lonardi, Lorenzo";"Italie";"DM";"Ravenne";"0";"0";"1930";"357130";"10.02.1999";"30.06.2027";"43393124";"1163"
"Sorrentino, Alessandro";"Italie";"GK";"Padova";"0";"0";"3280";"828300";"03.04.2002";"30.06.2027";"43408389";"1154"
"Corradini, Giovanni";"Italie";"DM";"Ascoli";"0";"0";"3210";"797530";"12.11.2002";"30.06.2027";"43424913";"1105"
"Fedel, Giacomo";"Italie";"D R, DM, M RLC";"Monopoli";"0";"0";"2710";"710510";"05.08.2002";"30.06.2027";"43425095";"7983734"
"Maggio, Matteo";"Italie";"AM L";"Crotone";"0";"0";"2780";"398480";"06.01.2002";"30.06.2027";"43425371";"707654"
"Moretti, Lorenzo";"Italie";"D C";"Union Brescia";"0";"0";"3210";"1110250";"26.02.2002";"30.06.2027";"43425529";"2000478007"
"Sekulov, Nikola";"Italie / Macédoine du N.";"AM RLC";"Carrarese";"0";"0";"3090";"2950260";"18.02.2002";"30.06.2028";"43425915";"1116"
"Spedalieri, Jonathan";"Italie";"D C";"Renate";"0";"0";"1550";"298790";"26.01.2002";"30.06.2026";"43425966";"1413274"
"Kallon, Yayah";"Sierra Leone";"AM RLC, F C";"Casertana";"0";"0";"2270";"322550";"30.06.2001";"30.06.2026";"43459202";"2191"
"Italeng, Jonathan";"Cameroun";"ST";"Ravenne";"0";"0";"3860";"84580";"11.08.2001";"30.06.2027";"43500548";"1163"
"Turicchia, Riccardo";"Italie";"D/WB/M L";"Entella";"0";"0";"2660";"676670";"05.02.2003";"30.06.2027";"43500853";"43036943"
"Coubis, Andrei";"Roumanie / Italie";"D C";"U Cluj";"0";"0";"3090";"1398460";"29.09.2003";"30.06.2033";"43606737";"1515"
"Guidi, Matteo";"Italie";"D RC, DM, M RC";"Cesena FC";"0";"0";"2780";"676670";"03.07.2003";"30.06.2028";"43617380";"1120"
"Pieraccini, Simone";"Italie";"D RLC";"Catania";"0";"0";"2780";"2796920";"10.03.2004";"30.06.2028";"43617607";"2193"
"Ishida, Masatoshi";"Japon";"AM RL, ST";"Daejeon Hana";"0";"0";"1250";"89490";"04.05.1995";"31.01.2026";"45087257";"130774"
"Kim Min Tae";"Corée du Sud";"D C";"Shimizu";"0";"0";"4460";"307850";"26.11.1993";"31.01.2026";"45092357";"1194"
"Jatta, Alassana";"Gambie";"ST";"Notts Co";"3";"1";"4060";"893200";"12.01.1999";"30.06.2027";"47094351";"693"
"Vallier, Lenny";"France / Martinique";"D/WB/AM L";"Nacional da Madeira";"0";"0";"1600";"676670";"24.04.1999";"30.06.2028";"48033598";"2433"
"Jung, Andrew";"France";"ST";"Persib";"0";"0";"910";"99840";"08.10.1997";"01.07.2027";"48035994";"116140"
"Bettaieb, Adel";"Tunisie / France";"AM L, ST";"Campionii FC Arges";"0";"0";"1500";"497640";"28.01.1997";"30.06.2026";"48036349";"1502"
"Youan, Élie";"France / Côte d'Ivoire";"AM RL, ST";"Hibernian";"0";"0";"5220";"161730";"07.04.1999";"30.06.2026";"48036395";"1575"
"Senhadji, Rayan";"France / Algérie";"D C";"Sumqayit FK";"0";"0";"1910";"893210";"13.06.1997";"30.06.2027";"48037810";"59008270"
"Sissako, Abdoulaye";"France / Mali";"DM";"STVV";"0";"0";"2450";"785690";"26.05.1998";"30.06.2027";"48037983";"278"
"Daubin, Quentin";"France";"DM";"Valenciennes";"0";"0";"2600";"300290";"03.07.1995";"30.06.2026";"48041644";"888"
"Lembezat, Adel";"France / Maroc";"AM LC";"Dijon FCO";"0";"0";"2580";"385950";"02.09.1998";"30.06.2028";"48042727";"839"
"Letard, Yannis";"Guyane / France";"D C";"Vendée Herbiers Foot";"9";"0";"2290";"295570";"18.08.1998";"30.06.2026";"48044209";"6201846"
"Armougom, Yoël";"France / La Réunion";"D/WB/M L";"Panserraikos";"0";"0";"1620";"632690";"05.06.1998";"30.06.2027";"48044378";"129666"
"Abanda, Leroy";"France / Cameroun / Pologne";"D/WB/M L";"Volos";"0";"0";"1620";"493500";"07.06.2000";"30.06.2026";"48044599";"36136195"
"Delos, Shaquil";"France / Guadeloupe";"D/WB RL";"Grenoble";"0";"0";"2280";"426300";"16.06.1999";"30.06.2027";"49038209";"852"
"Lesueur, Tony";"France";"WB L, AM RLC";"VfL Osnabrück";"0";"0";"3220";"169170";"19.08.2000";"30.06.2027";"49038282";"937"
"Srarfi, Bassem";"Tunisie";"AM RL";"Club Africain";"19";"1";"2380";"97520";"25.06.1997";"30.06.2027";"49038543";"401149"
"Taoui, Adil";"France / Algérie";"AM RLC";"Lokomotiv Sofia";"0";"0";"1280";"601490";"10.08.2001";"30.06.2028";"49038937";"352"
"Guessoum, Kelyan";"France / Algérie";"D RC";"MC Oran";"0";"0";"1250";"105320";"05.02.1999";"30.06.2027";"49040831";"529013"
"Botella, Ivann";"France / Espagne";"AM LC, F C";"SM Caen";"0";"0";"2600";"410520";"28.06.1999";"30.06.2026";"49045799";"877"
"Bouchlarhem, Théo";"France / Maroc";"AM RLC";"Etoile-Carouge";"0";"0";"2300";"159920";"03.03.2001";"30.06.2026";"49047774";"106371"
"Renel, Samuel";"Martinique / France";"AM RLC";"FC Rouen";"3";"0";"2180";"592720";"03.11.2001";"30.06.2027";"49048564";"874"
"Mouazan, Baptiste";"France";"AM RLC";"Grenoble";"0";"0";"2280";"592720";"27.09.2001";"30.06.2028";"49050068";"852"
"Sylvestre-Brac, Jules";"France";"D RC";"GFA Rumilly-Vallières";"0";"0";"2270";"295570";"18.08.1998";"30.06.2026";"49056844";"50073364"
"Soumaré, Bryan";"France";"AM RC";"RAAL La Louvière";"0";"0";"2360";"751860";"11.02.1999";"30.06.2027";"49059425";"169"
"Boutoutaou, Aymen";"Algérie / France";"AM RC";"FCSM";"0";"0";"2600";"350870";"18.02.2001";"30.06.2027";"49059867";"2009"
"Cissé, Moussa";"France / Mali";"D/WB L, M LC";"Basel";"0";"0";"4790";"639460";"29.04.2003";"30.06.2028";"49060921";"1849"
"Sy, Harouna";"France / Sénégal";"D/WB/M L";"US Chantilly";"0";"0";"2310";"295570";"30.03.1996";"30.06.2026";"50053243";"1986"
"Guidi, Dominique";"France";"D C, DM";"SC Bastia";"0";"0";"2300";"369460";"06.02.1996";"30.06.2026";"50063050";"876"
"Papeau, Jayson";"France / Guadeloupe";"AM LC";"Unirea Slobozia";"0";"0";"1500";"497640";"14.06.1996";"30.06.2026";"50077233";"57000777"
"Macías, José Juan";"Mexique";"AM L, ST";"Pumas";"5";"4";"2080";"107000";"22.09.1999";"30.06.2027";"51063399";"1260"
"Diouf, Mame";"Sénégal";"ST";"A. Keçiörengücü";"46";"9";"3140";"19350";"16.12.1987";"30.06.2026";"53016763";"454840"
"Jabbar, Maytham";"Irak";"D C";"Al-Zawra'a";"20";"0";"1030";"102690";"10.11.2000";"31.07.2026";"54200628";"135215"
"Ali Abboud, Mohammed";"Irak";"DM, AM C";"Zakho SC";"14";"0";"1150";"130070";"01.10.2000";"31.07.2026";"54201906";"145742"
"Kadhim Hadi, Ali";"Irak";"GK";"Zakho SC";"0";"0";"580";"102690";"24.10.1997";"31.07.2026";"54202929";"145742"
"Ghazal, Ali";"Égypte";"D C, DM";"-";"11";"0";"0";"0";"01.02.1992";"-";"55065253";"-1"
"Mendy, Jean-Philippe";"France / Sénégal";"AM/F C";"TFC";"0";"0";"14900";"240530";"04.03.1987";"30.06.2026";"57002813";"2000474259"
"Abduxoliqov, Temurxo'ja";"Ouzbékistan";"ST";"Lokomotiv Toshkent";"18";"3";"2100";"94750";"25.09.1991";"31.12.2026";"59022339";"7900547"
"To'xtaxo'jayev, Islom";"Ouzbékistan";"D C";"Andijon";"74";"2";"3280";"347999990";"30.10.1989";"31.12.2026";"59024159";"484435"
"Kichin, Valerii";"Kirghizistan / Russie";"D LC";"Bars";"55";"6";"3480";"18890";"12.10.1992";"31.12.2025";"59059397";"2000434092"
"O'rinboyev, Zabihillo";"Ouzbékistan";"ST";"Nawbahor";"2";"0";"3540";"106510";"30.03.1995";"31.12.2025";"59060363";"482314"
"Rahmonov, Sardor";"Ouzbékistan";"D LC";"Bunyodkor";"0";"0";"3380";"347999990";"09.07.1994";"31.12.2027";"59060427";"73000172"
"Ergashev, Botirali";"Ouzbékistan";"GK";"Neftchi Ferghana";"4";"0";"3380";"97640";"23.06.1995";"31.12.2025";"59062045";"483003"
"Jyrgalbek uulu, Kayrat";"Kirghizistan";"D/WB/AM R";"Bars";"74";"4";"3250";"24360";"13.06.1993";"31.12.2025";"59069952";"2000434092"
"Boltaboev, Jamshid";"Ouzbékistan";"D/WB R, DM, AM RLC";"Andijon";"4";"0";"3280";"310140";"03.10.1996";"31.12.2026";"59072027";"484435"
"Ahmadaliyev, Dilshodbek";"Ouzbékistan";"D/WB R";"OKMK";"0";"0";"3440";"270880";"02.11.1994";"31.12.2027";"59072134";"59016347"
"Tursunov, Dostonbek";"Ouzbékistan";"D C";"Lee Man";"8";"1";"2520";"85970";"13.06.1995";"30.06.2026";"59073276";"23405909"
"Ro'ziyev, Quvondiq";"Ouzbékistan";"AM C";"Nawbahor";"6";"0";"3540";"268990";"06.10.1994";"31.12.2026";"59073495";"482314"
"Muhiddinov, Sharof";"Ouzbékistan";"DM, AM C";"Nasaf";"2";"0";"3590";"101190";"14.07.1997";"31.12.2025";"59117481";"485456"
"Sidiqov, Javohir";"Ouzbékistan";"AM C";"Qo'qon 1912";"16";"1";"2160";"357130";"08.12.1996";"31.12.2027";"59117610";"485462"
"Rodriguez, Jhamal";"Panama";"AM RLC";"Tauro";"2";"0";"1160";"34360";"28.01.1995";"30.06.2026";"59119844";"308272"
"Rustamov, Oybek";"Ouzbékistan";"D C, DM";"Nasaf";"0";"0";"3590";"267850";"02.04.1997";"31.12.2028";"59123104";"485456"
"Qobilov, Islomjon";"Ouzbékistan";"D C";"Sugdiyona";"13";"0";"3080";"127820";"01.06.1997";"31.12.2025";"59123129";"484434"
"Ismoilov, Abrorbek";"Ouzbékistan";"AM RC";"Neftchi Ferghana";"11";"0";"3380";"344600";"08.01.1998";"31.12.2026";"59123147";"483003"
"Nurulloev, Suhrob";"Ouzbékistan";"AM RLC";"Lokomotiv Toshkent";"0";"0";"2600";"375930";"04.01.1998";"31.12.2026";"59123169";"7900547"
"Kenjaboyev, Islom";"Ouzbékistan";"AM RL";"Qyzylqum";"1";"0";"2260";"142020";"01.09.1999";"31.12.2025";"59126076";"485457"
"Panjshanbe, Ehson";"Tadjikistan";"AM C";"Terengganu";"61";"6";"1870";"109300";"12.05.1999";"31.05.2026";"59130383";"135368"
"Amonov, Azizbek";"Ouzbékistan";"AM/F C";"Dinamo Samarqand";"10";"1";"3180";"344600";"30.10.1997";"31.12.2026";"59130537";"477907"
"O'lmasaliyev, Avazbek";"Ouzbékistan";"D C";"OKMK";"0";"0";"3440";"117160";"27.03.2000";"31.12.2025";"59130591";"59016347"
"Saitov, Dilshod";"Ouzbékistan";"D/WB R, M RC";"Pakhtakor";"8";"0";"3590";"95860";"02.02.1999";"31.12.2025";"59132804";"475411"
"Temirov, Sherzod";"Ouzbékistan";"AM R, ST";"Erbil";"2";"0";"1170";"104840";"27.10.1998";"30.06.2026";"59138186";"135313"
"Abdurahmonov, Shohruhbek";"Ouzbékistan";"AM RC, F C";"Nawbahor";"0";"0";"3540";"313270";"08.03.1999";"31.12.2026";"59144967";"482314"
"Abdumannopov, Doniyor";"Ouzbékistan";"AM RL";"Andijon";"0";"0";"3280";"130180";"12.10.2000";"31.12.2025";"59145015";"484435"
"Shinnie, Graeme";"Écosse";"D L, DM";"Aberdeen";"6";"0";"4640";"51400";"04.08.1991";"31.05.2026";"61013032";"1536"
"Polworth, Liam";"Écosse";"AM C";"Kilmarnock";"0";"0";"1860";"220200";"12.10.1994";"31.05.2026";"61036947";"1580"
"Stewart, Greg";"Écosse";"AM RLC, F C";"-";"0";"0";"0";"0";"17.03.1990";"-";"61039063";"-1"
"Holt, Kevin";"Écosse";"D C";"Ayr United";"0";"0";"1450";"347999990";"25.01.1993";"31.05.2027";"61043736";"1542"
"O'Connell, Eoghan";"Irlande";"D C, DM";"Barnsley";"0";"0";"5800";"570020";"13.08.1995";"30.06.2026";"61066201";"606"
"Brandon, Jamie";"Écosse";"D/WB R";"Kilmarnock";"0";"0";"1450";"339300";"05.02.1998";"31.05.2027";"61068878";"1580"
"Gibson, Jordan";"Angleterre";"AM RLC";"Doncaster";"0";"0";"2900";"633360";"26.02.1998";"30.06.2026";"61073075";"646"
"Archibald, Theo";"Écosse";"AM RL";"Leyton Orient";"0";"0";"2320";"570020";"05.03.1998";"30.06.2026";"61073511";"674"
"MacIver, Ross";"Écosse";"ST";"Falkirk";"0";"0";"1040";"377000";"28.02.1999";"31.05.2027";"61080419";"1563"
"Campbell, Dean";"Écosse";"DM";"Northampton";"0";"0";"4060";"848540";"19.03.2001";"30.06.2027";"61081122";"689"
"MacKenzie, Jack";"Écosse";"D LC";"Plymouth";"0";"0";"5220";"1096200";"07.04.2000";"30.06.2028";"61084180";"697"
"Ross, Ethan";"Écosse";"AM LC";"Falkirk";"0";"0";"930";"377000";"15.08.2001";"31.05.2027";"61084181";"1563"
"Šcepovic, Stefan";"Serbie";"ST";"C.D. Estepona";"8";"1";"2700";"32250";"10.01.1990";"30.06.2026";"62000339";"2000034642"
"Ljajic, Adem";"Serbie";"AM LC";"Sarajevo";"47";"9";"11530";"347999990";"29.09.1991";"30.06.2027";"62012544";"1300153"
"Tanasijevic, Strahinja";"Serbie";"D C";"NYCFC";"0";"0";"5590";"531340";"12.06.1997";"31.12.2026";"62142741";"72041885"
"Sabo, Erik";"Slovaquie";"DM";"Trnava";"18";"0";"1690";"66420";"22.11.1991";"30.06.2026";"63011758";"1623"
"Hrncár, David";"Slovaquie";"D/WB/AM R";"Dender EH";"1";"0";"1200";"580580";"10.12.1997";"30.06.2026";"63036087";"199"
"Ersan, Ahmad";"Jordanie";"AM RLC";"Al-Faisaly";"38";"4";"4380";"161290";"28.09.1995";"30.06.2027";"64039255";"135253"
"Salmani, Yasin";"Iran";"DM, AM C";"-";"0";"0";"0";"0";"27.02.2002";"-";"64039660";"-1"
